"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN - PEST MGMT, MEASURED IN PCT OF AREA PLANTED  -  <b>VALUE</b>","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN - PEST MGMT, MEASURED IN PCT OF AREA PLANTED  -  <b>CV (%)</b>","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN - PEST MGMT, MEASURED IN PCT OF OPERATIONS  -  <b>VALUE</b>","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN - PEST MGMT, MEASURED IN PCT OF OPERATIONS  -  <b>CV (%)</b>"
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR DISEASES - BY OPERATOR, PARTNER, OR FAMILY MEMBER)","86","","91",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR DISEASES - BY OTHER)","0","","0",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR DISEASES - BY PROCESSOR)","0","","0",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR DISEASES)","99","","91",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR INSECTS & MITES - BY EMPLOYEE)","10","","4",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR INSECTS & MITES - BY FARM SUPPLY COMPANY OR CHEMICAL DEALER)","0","","0",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR INSECTS & MITES - BY INDEPENDENT CROP CONSULTANT OR COMMERICAL SCOUT)","4","","2",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR INSECTS & MITES - BY OPERATOR, PARTNER, OR FAMILY MEMBER)","86","","92",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR INSECTS & MITES - BY OTHER)","0","","0",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR INSECTS & MITES - BY PROCESSOR)","0","","0",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR INSECTS & MITES)","98","","96",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR WEEDS - BY EMPLOYEE)","10","","4",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR WEEDS - BY FARM SUPPLY COMPANY OR CHEMICAL DEALER)","0","","0",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR WEEDS - BY INDEPENDENT CROP CONSULTANT OR COMMERICAL SCOUT)","4","","2",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR WEEDS - BY OPERATOR, PARTNER, OR FAMILY MEMBER)","86","","93",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR WEEDS - BY OTHER)","0","","0",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR WEEDS - BY PROCESSOR)","0","","0",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR WEEDS)","96","","96",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (WEATHER DATA USED TO ASSIST DECISIONS)","87","","54",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (WRITTEN OR ELECTRONIC RECORDS KEPT TO TRACK THE ACTIVITY OF PESTS)","37","","28",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, PREVENTION","PRACTICE, PREVENTION: (CROP ACRES CULTIVATED FOR WEED CONTROL)","74","","57",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, PREVENTION","PRACTICE, PREVENTION: (EQUIPMENT & IMPLEMENTS CLEANED AFTER FIELD WORK TO REDUCE SPREAD OF PESTS)","87","","58",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, PREVENTION","PRACTICE, PREVENTION: (FIELD EDGES, DITCHES, OR FENCE LINES WERE CHOPPED, SPRAYED, MOWED, PLOWED, OR BURNED)","90","","67",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, PREVENTION","PRACTICE, PREVENTION: (NO-TILL OR MINIMUM TILL USED)","21","","22",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, PREVENTION","PRACTICE, PREVENTION: (PLOWED DOWN CROP RESIDUE USING CONVENTIONAL TILLAGE)","87","","71",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, PREVENTION","PRACTICE, PREVENTION: (WATER MGMT PRACTICES USED)","82","","31",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, SUPPRESSION","PRACTICE, SUPPRESSION: (BENEFICIAL ORGANISMS APPLIED OR RELEASED)","3","","2",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, SUPPRESSION","PRACTICE, SUPPRESSION: (BIOLOGICAL PESTICIDES APPLIED)","4","","11",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, SUPPRESSION","PRACTICE, SUPPRESSION: (FLORAL LURES, ATTRACTANTS, REPELLANTS, PHERMONE TRAPS, OR BIOLOGICAL PEST CONTROLS USED)","3","","5",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, SUPPRESSION","PRACTICE, SUPPRESSION: (GROUND COVERS, MULCHES, OR OTHER PHYSICAL BARRIERS MAINTAINED)","87","","72",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, SUPPRESSION","PRACTICE, SUPPRESSION: (PESTICIDES WITH DIFFERENT MECHANISMS OF ACTION USED TO KEEP PEST FROM BECOMING RESISTANT TO PESTICIDES)","27","","29",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, SUPPRESSION","PRACTICE, SUPPRESSION: (SCOUTING DATA COMPARED TO PUBLISHED INFORMATION TO ASSIST DECISIONS)","33","","16",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, SUPPRESSION","PRACTICE, SUPPRESSION: (TRAP CROP GROWN TO MANAGE INSECTS)","1","","1",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, AVOIDANCE","PRACTICE, AVOIDANCE: (CROP OR PLANT VARIETY CHOSEN FOR SPECIFIC PEST RESISTANCE)","51","","36",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, AVOIDANCE","PRACTICE, AVOIDANCE: (PLANTING LOCATIONS PLANNED TO AVOID CROSS INFESTATION OF PESTS)","50","","45",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, AVOIDANCE","PRACTICE, AVOIDANCE: (PLANTING OR HARVESTING DATES ADJUSTED)","5","","17",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, AVOIDANCE","PRACTICE, AVOIDANCE: (ROTATED CROPS DURING PAST 3 YEARS)","96","","81",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, AVOIDANCE","PRACTICE, AVOIDANCE: (ROW SPACING, PLANT DENSITY, OR ROW DIRECTIONS ADJUSTED)","10","","22",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (DIAGNOSTIC LABORATORY SERVICES USED FOR PEST DETECTION VIA SOIL OR PLANT TISSUE ANALYSIS)","16","","7",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (FIELD MAPPING DATA USED TO ASSIST DECISIONS)","3","","7",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED - ESTABLISHED PROCESS USED)","32","","24",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED - FOR PESTS DUE TO A PEST ADVISORY WARNING)","5","","6",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED - FOR PESTS DUE TO A PEST DEVELOPMENT MODEL)","3","","5",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS - NOT SCOUTED)","4","","8",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS BY CONDUCTING GENERAL OBSERVATIONS WHILE PERFORMING ROUTINE TASKS)","33","","24",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS BY DELIBERATELY GOING TO THE CROP ACRES OR GROWING AREAS)","63","","68",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR DISEASES - BY EMPLOYEE)","1","","2",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR DISEASES - BY FARM SUPPLY COMPANY OR CHEMICAL DEALER)","2","","3",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR DISEASES - BY INDEPENDENT CROP CONSULTANT OR COMMERICAL SCOUT)","1","","2",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR DISEASES - BY OPERATOR, PARTNER, OR FAMILY MEMBER)","95","","92",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR DISEASES - BY OTHER)","1","","2",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR DISEASES - BY PROCESSOR)","0","","0",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR DISEASES)","96","","89",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR INSECTS & MITES - BY EMPLOYEE)","1","","2",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR INSECTS & MITES - BY FARM SUPPLY COMPANY OR CHEMICAL DEALER)","2","","3",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR INSECTS & MITES - BY INDEPENDENT CROP CONSULTANT OR COMMERICAL SCOUT)","1","","2",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR INSECTS & MITES - BY OPERATOR, PARTNER, OR FAMILY MEMBER)","95","","92",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR INSECTS & MITES - BY OTHER)","1","","2",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR INSECTS & MITES - BY PROCESSOR)","0","","0",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR INSECTS & MITES)","96","","88",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR WEEDS - BY EMPLOYEE)","1","","3",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR WEEDS - BY FARM SUPPLY COMPANY OR CHEMICAL DEALER)","3","","4",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR WEEDS - BY INDEPENDENT CROP CONSULTANT OR COMMERICAL SCOUT)","1","","2",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR WEEDS - BY OPERATOR, PARTNER, OR FAMILY MEMBER)","95","","90",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR WEEDS - BY OTHER)","1","","2",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR WEEDS - BY PROCESSOR)","0","","0",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR WEEDS)","95","","87",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (WEATHER DATA USED TO ASSIST DECISIONS)","79","","42",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (WRITTEN OR ELECTRONIC RECORDS KEPT TO TRACK THE ACTIVITY OF PESTS)","31","","23",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, PREVENTION","PRACTICE, PREVENTION: (CROP ACRES CULTIVATED FOR WEED CONTROL)","44","","57",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, PREVENTION","PRACTICE, PREVENTION: (EQUIPMENT & IMPLEMENTS CLEANED AFTER FIELD WORK TO REDUCE SPREAD OF PESTS)","61","","43",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, PREVENTION","PRACTICE, PREVENTION: (FIELD EDGES, DITCHES, OR FENCE LINES WERE CHOPPED, SPRAYED, MOWED, PLOWED, OR BURNED)","63","","70",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, PREVENTION","PRACTICE, PREVENTION: (NO-TILL OR MINIMUM TILL USED)","60","","29",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, PREVENTION","PRACTICE, PREVENTION: (PLOWED DOWN CROP RESIDUE USING CONVENTIONAL TILLAGE)","86","","74",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, PREVENTION","PRACTICE, PREVENTION: (WATER MGMT PRACTICES USED)","21","","17",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, SUPPRESSION","PRACTICE, SUPPRESSION: (BENEFICIAL ORGANISMS APPLIED OR RELEASED)","1","","3",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, SUPPRESSION","PRACTICE, SUPPRESSION: (BIOLOGICAL PESTICIDES APPLIED)","3","","5",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, SUPPRESSION","PRACTICE, SUPPRESSION: (FLORAL LURES, ATTRACTANTS, REPELLANTS, PHERMONE TRAPS, OR BIOLOGICAL PEST CONTROLS USED)","2","","7",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, SUPPRESSION","PRACTICE, SUPPRESSION: (GROUND COVERS, MULCHES, OR OTHER PHYSICAL BARRIERS MAINTAINED)","57","","60",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, SUPPRESSION","PRACTICE, SUPPRESSION: (PESTICIDES WITH DIFFERENT MECHANISMS OF ACTION USED TO KEEP PEST FROM BECOMING RESISTANT TO PESTICIDES)","31","","30",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, SUPPRESSION","PRACTICE, SUPPRESSION: (SCOUTING DATA COMPARED TO PUBLISHED INFORMATION TO ASSIST DECISIONS)","10","","12",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, SUPPRESSION","PRACTICE, SUPPRESSION: (TRAP CROP GROWN TO MANAGE INSECTS)","2","","2",""
"SURVEY","2018","YEAR","","STATE","OREGON","41","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, AVOIDANCE","PRACTICE, AVOIDANCE: (CROP OR PLANT VARIETY CHOSEN FOR SPECIFIC PEST RESISTANCE)","63","","20",""
"SURVEY","2018","YEAR","","STATE","OREGON","41","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, AVOIDANCE","PRACTICE, AVOIDANCE: (PLANTING LOCATIONS PLANNED TO AVOID CROSS INFESTATION OF PESTS)","18","","20",""
"SURVEY","2018","YEAR","","STATE","OREGON","41","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, AVOIDANCE","PRACTICE, AVOIDANCE: (PLANTING OR HARVESTING DATES ADJUSTED)","43","","8",""
"SURVEY","2018","YEAR","","STATE","OREGON","41","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, AVOIDANCE","PRACTICE, AVOIDANCE: (ROTATED CROPS DURING PAST 3 YEARS)","83","","52",""
"SURVEY","2018","YEAR","","STATE","OREGON","41","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, AVOIDANCE","PRACTICE, AVOIDANCE: (ROW SPACING, PLANT DENSITY, OR ROW DIRECTIONS ADJUSTED)","66","","28",""
"SURVEY","2018","YEAR","","STATE","OREGON","41","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (DIAGNOSTIC LABORATORY SERVICES USED FOR PEST DETECTION VIA SOIL OR PLANT TISSUE ANALYSIS)","51","","15",""
"SURVEY","2018","YEAR","","STATE","OREGON","41","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (FIELD MAPPING DATA USED TO ASSIST DECISIONS)","59","","12",""
"SURVEY","2018","YEAR","","STATE","OREGON","41","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED - ESTABLISHED PROCESS USED)","75","","26",""
"SURVEY","2018","YEAR","","STATE","OREGON","41","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED - FOR PESTS DUE TO A PEST ADVISORY WARNING)","6","","11",""
"SURVEY","2018","YEAR","","STATE","OREGON","41","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED - FOR PESTS DUE TO A PEST DEVELOPMENT MODEL)","10","","9",""
"SURVEY","2018","YEAR","","STATE","OREGON","41","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS - NOT SCOUTED)","1","","1",""
"SURVEY","2018","YEAR","","STATE","OREGON","41","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS BY CONDUCTING GENERAL OBSERVATIONS WHILE PERFORMING ROUTINE TASKS)","21","","41",""
"SURVEY","2018","YEAR","","STATE","OREGON","41","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS BY DELIBERATELY GOING TO THE CROP ACRES OR GROWING AREAS)","79","","58",""
"SURVEY","2018","YEAR","","STATE","OREGON","41","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR DISEASES - BY EMPLOYEE)","44","","3",""
"SURVEY","2018","YEAR","","STATE","OREGON","41","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR DISEASES - BY FARM SUPPLY COMPANY OR CHEMICAL DEALER)","14","","19",""
"SURVEY","2018","YEAR","","STATE","OREGON","41","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR DISEASES - BY INDEPENDENT CROP CONSULTANT OR COMMERICAL SCOUT)"," (Z)","","1",""
"SURVEY","2018","YEAR","","STATE","OREGON","41","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR DISEASES - BY OPERATOR, PARTNER, OR FAMILY MEMBER)","42","","77",""
"SURVEY","2018","YEAR","","STATE","OREGON","41","","","","","","","00000000","","VEGETABLE TOTALS","PRACTICE, MONITORING","PRACTICE, MONITORING: (SCOUTED FOR DISEASES - BY OTHER)","0","","0",""
