"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","147","8.2"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","521","5.1"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","407","5.6"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","524","3.1"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","434","6.3"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","ECONOMIC CLASS","ECONOMIC CLASS: (1,000 TO 2,499 $)","78","10.4"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","ECONOMIC CLASS","ECONOMIC CLASS: (1,000,000 OR MORE $)","1,456","3.1"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","ECONOMIC CLASS","ECONOMIC CLASS: (10,000 TO 24,999 $)","504","10.5"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","ECONOMIC CLASS","ECONOMIC CLASS: (100,000 TO 249,999 $)","1,104","5.1"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","ECONOMIC CLASS","ECONOMIC CLASS: (2,500 TO 4,999 $)","103","11.9"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","ECONOMIC CLASS","ECONOMIC CLASS: (25,000 TO 49,999 $)","646","9.5"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","ECONOMIC CLASS","ECONOMIC CLASS: (250,000 TO 499,999 $)","619","3.8"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","ECONOMIC CLASS","ECONOMIC CLASS: (5,000 TO 9,999 $)","265","11.3"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","ECONOMIC CLASS","ECONOMIC CLASS: (50,000 TO 99,999 $)","1,000","6.7"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","ECONOMIC CLASS","ECONOMIC CLASS: (500,000 TO 999,999 $)","708","6.7"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","ECONOMIC CLASS","ECONOMIC CLASS: (LESS THAN 1,000 $)","358","11.6"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","FARM SALES","FARM SALES: (1,000 TO 2,499 $)","72","11.3"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","FARM SALES","FARM SALES: (1,000,000 OR MORE $)","1,453","3.1"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","FARM SALES","FARM SALES: (10,000 TO 24,999 $)","506","10.4"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","FARM SALES","FARM SALES: (100,000 TO 249,999 $)","1,101","5.3"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","FARM SALES","FARM SALES: (2,500 TO 4,999 $)","101","12.7"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","FARM SALES","FARM SALES: (25,000 TO 49,999 $)","649","10.2"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","FARM SALES","FARM SALES: (250,000 TO 499,999 $)","616","3.8"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","FARM SALES","FARM SALES: (5,000 TO 9,999 $)","263","10.6"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","FARM SALES","FARM SALES: (50,000 TO 99,999 $)","992","6.8"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","FARM SALES","FARM SALES: (500,000 TO 999,999 $)","711","6.7"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","FARM SALES","FARM SALES: (LESS THAN 1,000 $)","377","11.2"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1111)","84","10.9"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1112)","170","7.7"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1113)","6,142","3.7"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1114)","28","24.0"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1119)","202","10.5"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11192)","13","21.9"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11193 & 11194 & 11199)","189","10.8"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112111)","38","10.9"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11212)","104","2.9"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1122)","11","37.8"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1123)","25","28.2"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1124)","20","35.8"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1125 & 1129)","17","42.9"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS","OPERATORS: (1 OPERATORS)","3,772","3.8"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS","OPERATORS: (2 OR MORE OPERATORS)","3,069","3.7"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS","OPERATORS: (ETHNICITY = HISPANIC)","1,030","3.9"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS","OPERATORS: (RACE = AMERICAN INDIAN OR ALASKA NATIVE, ALONE OR COMBINED WITH OTHER RACES)","175","8.6"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS","OPERATORS: (RACE = ASIAN, ALONE OR COMBINED WITH OTHER RACES)","594","9.9"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS","OPERATORS: (RACE = NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER, ALONE OR COMBINED WITH OTHER RACES)","49","19.6"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","6,219","3.6"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","589","7.2"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING))","2,262","5.9"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE 25 TO 34)","102","9.0"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE 35 TO 44)","238","12.5"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE 45 TO 54)","575","7.0"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE 55 TO 64)","683","5.2"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE GE 65)","661","6.3"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE LT 25)","3","44.7"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING)","4,579","2.9"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING, AGE 25 TO 34)","153","6.0"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING, AGE 35 TO 44)","387","5.8"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING, AGE 45 TO 54)","880","4.0"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING, AGE 55 TO 64)","1,434","2.7"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING, AGE GE 65)","1,709","5.8"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING, AGE LT 25)","16","29.6"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS, PRINCIPAL, ON PRESENT OPERATION","OPERATORS, PRINCIPAL, ON PRESENT OPERATION: (11 OR MORE YEARS)","5,195","3.0"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS, PRINCIPAL, ON PRESENT OPERATION","OPERATORS, PRINCIPAL, ON PRESENT OPERATION: (6 TO 10 YEARS)","983","5.0"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS, PRINCIPAL, ON PRESENT OPERATION","OPERATORS, PRINCIPAL, ON PRESENT OPERATION: (LESS THAN 6 YEARS)","663","8.5"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION)","706","4.2"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))","63","18.3"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)","54","15.0"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)","643","5.3"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)","611","5.5"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","4,758","4.3"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)","250","7.7"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)","1,127","8.4"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)","923","7.4"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","TENURE","TENURE: (FULL OWNER)","5,162","4.2"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","TENURE","TENURE: (PART OWNER)","1,263","2.8"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","TENURE","TENURE: (TENANT)","416","5.3"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","6,841","3.8"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","TYPOLOGY","TYPOLOGY: (EXCL FAMILY FARMS)","615","3.2"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","TYPOLOGY","TYPOLOGY: (FAMILY FARMS, GCFI (1,000,000 TO 4,999,999 $))","874","4.4"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","TYPOLOGY","TYPOLOGY: (FAMILY FARMS, GCFI (150,000 TO 349,999 $), PRIMARY OCCUPATION, FARMING)","505","6.7"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","TYPOLOGY","TYPOLOGY: (FAMILY FARMS, GCFI (350,000 TO 999,999 $))","912","4.2"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","TYPOLOGY","TYPOLOGY: (FAMILY FARMS, GCFI (5,000,000 OR MORE $))","292","8.5"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","TYPOLOGY","TYPOLOGY: (FAMILY FARMS, GCFI (LESS THAN 150,000 $), PRIMARY OCCUPATION, FARMING)","919","5.3"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","TYPOLOGY","TYPOLOGY: (FAMILY FARMS, GCFI (LESS THAN 350,000 $), PRIMARY OCCUPATION, EXCL FARMING)","1,443","7.2"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING","TYPOLOGY","TYPOLOGY: (FAMILY FARMS, GCFI (LESS THAN 350,000 $), RETIREMENT)","1,281","6.2"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES)","201","18.1"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)","83","17.6"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES)","112","10.4"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (100 OR MORE ACRES)","878","3.2"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (100 TO 249 ACRES)","422","3.1"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES)","328","8.3"
"CENSUS","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","ALMONDS","ALMONDS - OPERATIONS WITH AREA NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES)","382","4.5"
